REGION,TEST/TRN,MonthNo,Week      ,popdensity ,ssta       ,soi     ,typhoon_distance,typhoon_wind,rainfall   ,poverty    ,ndvi       ,evi        ,daily_temp ,nightly_temp,polstab     ,dengue,dengue_next
II    ,TRAIN   ,1      ,1/31/2006 ,258.0294575,24.92000008,1.06    ,-1              ,-1          ,1.532891667,13862.85658,6976.333333,4198.833333,15145.21794,13581.09002 ,-0.035320015,29    ,18
II    ,TRAIN   ,3      ,3/31/2006 ,258.6082118,26.45000028,1.5375  ,3.990229177     ,6.984375    ,1.223379167,14046.73909,6878.722222,4437.583333,15423.17778,14781.52552 ,-0.031624789,19    ,16
II    ,TRAIN   ,4      ,4/30/2006 ,258.9146112,27.1800003 ,0.46    ,-1              ,-1          ,0.845558333,14144.08861,6124.933333,4323.277778,15576.53513,14903.96871 ,-0.030188834,16    ,177
III   ,TRAIN   ,1      ,1/31/2001 ,985.8819987,24.9000001 ,1.2625  ,-1              ,-1          ,1.03246625 ,13843.37539,6866.925   ,4759.825   ,14525.41357,14866.55489 ,-0.095659922,177   ,101
III   ,TRAIN   ,2      ,2/28/2001 ,987.7619958,25.87499953,1.4     ,-1              ,-1          ,0.828795   ,13843.37539,6662.333333,4553.616667,15190.07083,13176.39847 ,-0.095047959,101   ,55
III   ,TRAIN   ,4      ,4/30/2001 ,991.7569896,27.52000046,-0.08   ,-1              ,-1          ,1.301453   ,13843.37539,6514.06    ,4095.26    ,15328.0916 ,14965.2878  ,-0.09371067 ,57    ,111
III   ,TRAIN   ,5      ,5/31/2001 ,993.8719862,26.92500019,-0.2    ,-1              ,-1          ,1.191525   ,13843.37539,7224.675   ,5202.15    ,15284.81317,11153.56136 ,-0.092983021,111   ,419
III   ,TRAIN   ,6      ,6/30/2001 ,995.7519832,26.5       ,0.1125  ,-1              ,-1          ,2.11761125 ,13843.37539,6563.1     ,5042.475   ,7667.012263,6833.29697  ,-0.092324385,419   ,1778
III   ,TRAIN   ,7      ,7/31/2001 ,997.8669799,25.54000015,-0.28   ,-1              ,-1          ,0.488666   ,13843.37539,6238.18    ,4920.4     ,15218.0159 ,7167.109714 ,-0.091570151,1778  ,1494
III   ,TRAIN   ,9      ,9/30/2001 ,1002.096973,24.27999992,0.12    ,-1              ,-1          ,0.241368   ,13843.37539,6335.44    ,4854.22    ,15222.45133,12630.85594 ,-0.090021049,521   ,217
III   ,TRAIN   ,10     ,10/31/2001,1004.21197 ,24.44999981,0.2625  ,-1              ,-1          ,0.5055325  ,13843.37539,7721.425   ,5198.2     ,12132.55   ,14740.89621 ,-0.089226277,217   ,125
III   ,TRAIN   ,11     ,11/30/2001,1006.091967,24.34999943,0.1375  ,-1              ,-1          ,1.56640125 ,13843.37539,7090.533333,4737.716667,14267.66333,13454.09941 ,-0.088508188,125   ,45
III   ,TRAIN   ,12     ,12/31/2001,1008.206963,24.55999985,-0.32   ,3.555543374     ,11.02845745 ,1.365116   ,13843.37539,6518.953333,4311.006667,13853.28686,14585.11236 ,-0.087687304,45    ,64
III   ,TRAIN   ,2      ,2/28/2002 ,1012.201957,26.0250001 ,0.6125  ,-1              ,-1          ,1.4885325  ,13843.37539,6463.3     ,3945.8     ,15131.40542,14627.2361  ,-0.086100716,30    ,16
III   ,TRAIN   ,3      ,3/31/2002 ,1014.316954,27.14000015,-0.16   ,12.67318432     ,27.18369565 ,2.392559   ,13843.37539,5833.32    ,3730.54    ,14699.89078,14761.19199 ,-0.085241015,16    ,8
III   ,TRAIN   ,4      ,4/30/2002 ,1016.431951,27.57499981,-0.3625 ,-1              ,-1          ,3.10268    ,13843.37539,5631.2     ,3604.5     ,15321.87738,14739.20802 ,-0.084368467,8     ,13
III   ,TRAIN   ,5      ,5/31/2002 ,1018.311948,27.25      ,-0.575  ,6.956926521     ,23.45       ,1.794885   ,13843.37539,5450.125   ,3696.4     ,15291.41571,7438.526156 ,-0.083581491,13    ,38
III   ,TRAIN   ,7      ,7/31/2002 ,1022.541941,26.1500001 ,-0.51875,18.15073734     ,61.5497489  ,0.61971125 ,13843.37539,5112.625   ,3670.7     ,15038.90917,6825.587471 ,-0.081772585,215   ,358
III   ,TRAIN   ,8      ,8/31/2002 ,1024.421938,25.44999981,-0.56875,21.20049788     ,60.62420635 ,0.27712    ,13843.37539,6889.2     ,5086.15    ,15219.47083,6748.123333 ,-0.080951725,358   ,283
III   ,TRAIN   ,9      ,9/30/2002 ,1026.536935,25.54000015,-0.52   ,18.22123067     ,42.86078947 ,1.20173    ,13843.37539,6896.32    ,5059.24    ,14045.6579 ,10275.63886 ,-0.080015646,283   ,231
III   ,TRAIN   ,10     ,10/31/2002,1028.651931,25.75000048,-0.4375 ,150.431298      ,38.48294788 ,0.8495275  ,13843.37539,7218.85    ,4934.875   ,15167.57976,12694.44333 ,-0.079067001,231   ,139
III   ,TRAIN   ,12     ,12/31/2002,1032.646925,26.45999985,-0.74   ,12.2759757      ,31.10289856 ,0.465822   ,13843.37539,6712.66    ,4438.073333,15181.53038,14751.55539 ,-0.077238993,54    ,212
III   ,TRAIN   ,1      ,1/31/2003 ,1034.761922,26.42499972,-0.3875 ,6.858067944     ,8.403225808 ,0.91489    ,13843.37539,6217.15    ,4257.075   ,15082.44917,14573.28667 ,-0.067107047,212   ,82
III   ,TRAIN   ,2      ,2/28/2003 ,1036.641919,26.57499981,-0.55   ,-1              ,-1          ,1.8734025  ,13843.37539,6274.2     ,4010.4     ,15217.95179,14677.00377 ,-0.075365421,82    ,68
III   ,TRAIN   ,3      ,3/31/2003 ,1038.756915,27.2       ,-0.22   ,-1              ,-1          ,2.271983   ,13843.37539,6099.04    ,3718.893333,15287.12921,14770.04028 ,-0.074354643,68    ,29
III   ,TRAIN   ,5      ,5/31/2003 ,1042.751909,26.25      ,-0.4125 ,10.36481555     ,25.55555556 ,1.56486625 ,13843.37539,5870.65    ,3796.625   ,11528.01667,8161.017968 ,-0.072411307,28    ,59
III   ,TRAIN   ,6      ,6/30/2003 ,1044.866906,25.84000015,-0.24   ,5.056648626     ,30.08646616 ,1.368746   ,13843.37539,6889.64    ,4863.16    ,15231.13362,10133.28768 ,-0.071363809,59    ,349
III   ,TRAIN   ,7      ,7/31/2003 ,1046.981902,25.82499981,0.225   ,4.208911943     ,25.00724638 ,1.3418975  ,13843.37539,6715.9     ,4829.625   ,15155.03083,11194.66016 ,-0.070304164,349   ,645
III   ,TRAIN   ,8      ,8/31/2003 ,1049.096899,25.09999962,0.02    ,8.353909076     ,38.99189189 ,0.297226   ,13843.37539,5481.7     ,4334.32    ,14622.31467,4143.452    ,-0.069231491,645   ,735
III   ,TRAIN   ,10     ,10/31/2003,1053.091893,25.32499981,-0.1125 ,16.13607874     ,53.54285714 ,0.49348625 ,13843.37539,7587.25    ,5164.5     ,15131.85952,13313.64098 ,-0.067171899,547   ,373
III   ,TRAIN   ,11     ,11/30/2003,1055.206889,25.37999954,0.26    ,10.61682442     ,55.16327561 ,1.175982   ,13843.37539,7231.14    ,4791.9     ,15064.95173,14726.06493 ,-0.066063215,373   ,250
III   ,TRAIN   ,12     ,12/31/2003,1057.321886,25.5250001 ,0.2     ,-1              ,-1          ,1.1556525  ,13843.37539,6575.225   ,4215.5     ,12924.57778,11699.0501  ,-0.064942622,250   ,180
III   ,TRAIN   ,1      ,1/31/2004 ,1059.201883,25.82500028,-0.3625 ,2.716562493     ,8.681818183 ,1.35958    ,13843.37539,6309.575   ,4063.008333,15270.97917,14662.60841 ,-0.097857244,180   ,98
III   ,TRAIN   ,3      ,3/31/2004 ,1063.431877,27.1500001 ,-0.0875 ,1.571468715     ,7.583333333 ,0.9457775  ,13843.37539,5850.591667,3932.65    ,15622.02204,14720.89539 ,-0.061635676,58    ,25
III   ,TRAIN   ,4      ,4/30/2004 ,1065.311874,27.39999962,-0.1875 ,4.321703101     ,21          ,1.61009875 ,13843.37539,5897.558333,3859.675   ,15315.67198,14875.93231 ,-0.06059766 ,25    ,40
III   ,TRAIN   ,5      ,5/31/2004 ,1067.42687 ,26.80000038,0.28    ,2.049391918     ,12.3971831  ,1.51645    ,13843.37539,7018.2     ,4543.72    ,14634.98876,11345.84038 ,-0.059418216,40    ,152
III   ,TRAIN   ,6      ,6/30/2004 ,1069.541867,26.42500019,-0.6875 ,11.10672587     ,77.35136128 ,0.74684125 ,13843.37539,7237.45    ,5037.175   ,14399.63167,10406.36591 ,-0.058227142,152   ,610
III   ,TRAIN   ,8      ,8/31/2004 ,1073.53686 ,25.1       ,-0.3    ,23.78400381     ,72.08639876 ,1.274999   ,13843.37539,5586.5     ,4386.9     ,14458.82067,7117.64     ,-0.055943918,459   ,383
III   ,TRAIN   ,9      ,9/30/2004 ,1075.651857,25.0999999 ,-0.225  ,16.86789452     ,62.21869277 ,0.42598    ,13843.37539,7287.3     ,5367.2     ,15241.70512,9644.198838 ,-0.054718233,383   ,281
III   ,TRAIN   ,10     ,10/31/2004,1077.766854,25.32000008,-0.34   ,13.94306922     ,59.96666667 ,1.125832   ,13843.37539,7104.26    ,4884.4     ,15005.55565,14695.39329 ,-0.053480226,281   ,284
III   ,TRAIN   ,11     ,11/30/2004,1079.881851,25.44999981,-0.7375 ,7.455056131     ,31.34782609 ,0.78050125 ,13843.37539,6617.025   ,4081.2     ,14322.35357,8799.88119  ,-0.052230826,284   ,169
III   ,TRAIN   ,1      ,1/31/2005 ,1083.876844,25.87999992,-1.06   ,4.830290913     ,7.716129032 ,1.594959   ,13843.37539,6832.16    ,4352.72    ,14395.13281,14548.53944 ,-0.051757035,364   ,181
III   ,TRAIN   ,2      ,2/28/2005 ,1085.991841,26.19999981,-1.825  ,-1              ,-1          ,2.94931125 ,13843.37539,6492.95    ,4333.925   ,15137.65029,14685.63716 ,-0.048554813,181   ,110
III   ,TRAIN   ,3      ,3/31/2005 ,1087.871838,26.875     ,-0.0375 ,2.403619503     ,11.0882353  ,0.8570325  ,13843.37539,5972.4     ,3932.4     ,15323.37419,14745.50553 ,-0.047404139,110   ,88
III   ,TRAIN   ,4      ,4/30/2005 ,1089.751835,27.5999999 ,-0.675  ,2.855731279     ,15.93269231 ,0.7740125  ,13843.37539,5946.2     ,4037.7     ,15301.07524,14780.21502 ,-0.046244306,88    ,97
III   ,TRAIN   ,6      ,6/30/2005 ,1093.981828,26.84999943,0.325   ,3.53150175      ,20.41071429 ,2.64405875 ,13843.37539,7167.05    ,4955.55    ,15331.14083,9067.515734 ,-0.043601377,349   ,1116
III   ,TRAIN   ,7      ,7/31/2005 ,1096.096825,26.07999992,5.55E-18,10.2174753      ,29.25222875 ,0.806578   ,13843.37539,5112.18    ,3716.76    ,13305.776  ,9696.75559  ,-0.042262508,1116  ,1412
III   ,TRAIN   ,8      ,8/31/2005 ,1098.211822,25.25000048,-0.0375 ,18.17241512     ,63.6910636  ,0.3629175  ,13843.37539,6221.025   ,4445.4     ,15196.27679,8107.278413 ,-0.040912665,1412  ,660
III   ,TRAIN   ,9      ,9/30/2005 ,1100.091819,24.625     ,0.7     ,15.46741494     ,65.51662234 ,0.9488475  ,13843.37539,6956.25    ,5416.075   ,13665.30278,4414.586905 ,-0.03970309 ,660   ,352
III   ,TRAIN   ,11     ,11/30/2005,1104.321812,24.27499962,-0.125  ,4.791159535     ,27.28472222 ,2.00185625 ,13843.37539,7166.5     ,4721.625   ,15217.10917,13970.64185 ,-0.036948955,312   ,285
III   ,TRAIN   ,12     ,12/31/2005,1106.201809,24.1500001 ,0.6375  ,2.260797465     ,7.5         ,2.46302875 ,13843.37539,5867.9     ,3871.6     ,12820.7175 ,9571.870294 ,-0.03571049 ,285   ,303
III   ,TRAIN   ,1      ,1/31/2006 ,1108.316806,24.92000008,1.06    ,-1              ,-1          ,1.758041   ,13888.43617,6969.32    ,4737.92    ,15150.02467,14795.16551 ,-0.035320015,303   ,202
III   ,TRAIN   ,2      ,2/28/2006 ,1110.431802,25.99999953,0.7375  ,-1              ,-1          ,2.27189    ,13989.82324,7092.166667,4620.933333,14489.08286,13984.00367 ,-0.032891771,202   ,150
III   ,TRAIN   ,4      ,4/30/2006 ,1114.426796,27.1800003 ,0.46    ,-1              ,-1          ,1.130153   ,14181.33172,6202.493333,4125.56    ,15369.69903,14780.50182 ,-0.030188834,50    ,23
V     ,TRAIN   ,1      ,1/31/2001 ,2068.211001,24.9000001 ,1.2625  ,-1              ,-1          ,3.280904167,13185.27474,7430.875   ,5069.75    ,12624.40278,14230.65208 ,-0.095659922,97    ,49
V     ,TRAIN   ,2      ,2/28/2001 ,2070.055552,25.87499952,1.4     ,-1              ,-1          ,3.175815625,13185.27474,6614.076389,4865.555556,10755.00486,11635.0484  ,-0.095047959,49    ,29
V     ,TRAIN   ,3      ,3/31/2001 ,2071.900104,27.10000038,0.6375  ,-1              ,-1          ,3.365229167,13185.27474,7738.881944,5807.173611,12781.60417,14814.04065 ,-0.094424956,29    ,34
V     ,TRAIN   ,5      ,5/31/2001 ,2076.050344,26.92500019,-0.2    ,-1              ,-1          ,1.8723625  ,13185.27474,7605.270833,5429.4375  ,12268.5375 ,14602.51135 ,-0.092983021,50    ,105
V     ,TRAIN   ,6      ,6/30/2001 ,2077.894896,26.5       ,0.1125  ,-1              ,-1          ,3.174597917,13185.27474,7472.375   ,5639.4375  ,8071.580556,7585.90786  ,-0.092324385,105   ,261
V     ,TRAIN   ,7      ,7/31/2001 ,2079.970016,25.54000015,-0.28   ,-1              ,-1          ,0.911759167,13185.27474,7390.766667,5136.15    ,13555.23333,13191.70201 ,-0.091570151,261   ,277
V     ,TRAIN   ,8      ,8/31/2001 ,2082.045136,24.82500028,-0.175  ,-1              ,-1          ,0.541253125,13185.27474,5193.354167,3853.333333,3310.166667,9522.245886 ,-0.090802694,277   ,122
V     ,TRAIN   ,10     ,10/31/2001,2086.195377,24.44999981,0.2625  ,-1              ,-1          ,1.069439583,13185.27474,8009.770833,5425.125   ,9576.747917,11290.94714 ,-0.089226277,76    ,47
V     ,TRAIN   ,11     ,11/30/2001,2088.039928,24.34999943,0.1375  ,-1              ,-1          ,3.159110417,13185.27474,7862.743056,4980.430556,13318.98611,8798.021429 ,-0.088508188,47    ,7
V     ,TRAIN   ,12     ,12/31/2001,2090.115049,24.55999985,-0.32   ,3.405953152     ,11.02845745 ,2.767861667,13185.27474,6807.938889,4473.288889,10479.09722,11236.63992 ,-0.087687304,7     ,33
V     ,TRAIN   ,1      ,1/31/2002 ,2092.190169,25.02499962,0.6625  ,-1              ,-1          ,1.095557292,13185.27474,6667.416667,4326.979167,14413.81528,14192.07712 ,-0.087570089,33    ,23
V     ,TRAIN   ,3      ,3/31/2002 ,2096.109841,27.14000015,-0.16   ,11.41790438     ,27.18369565 ,3.328673333,13185.27474,7049.833333,4716.866667,12143.53857,13748.57258 ,-0.085241015,20    ,17
V     ,TRAIN   ,4      ,4/30/2002 ,2098.184961,27.57499981,-0.3625 ,-1              ,-1          ,4.100348958,13185.27474,6865.416667,4800.5     ,13995.28819,14831.12722 ,-0.084368467,17    ,17
V     ,TRAIN   ,5      ,5/31/2002 ,2100.029513,27.25      ,-0.575  ,7.078858625     ,23.45       ,5.239263542,13185.27474,6769.541667,4573.541667,13408.80694,11951.19168 ,-0.083581491,17    ,78
V     ,TRAIN   ,6      ,6/30/2002 ,2102.104633,27.13999977,-0.32   ,9.820488841     ,31.54166667 ,4.29352    ,13185.27474,7039.1     ,4315.65    ,10803.39167,11174.89127 ,-0.082683391,78    ,172
V     ,TRAIN   ,8      ,8/31/2002 ,2106.024305,25.44999981,-0.56875,20.94037062     ,60.62420635 ,0.528320833,13185.27474,7474       ,5357.708333,8398       ,13247.54966 ,-0.080951725,207   ,151
V     ,TRAIN   ,9      ,9/30/2002 ,2108.099425,25.54000015,-0.52   ,17.63389824     ,42.86078947 ,1.832961667,13185.27474,7567.033333,5449.983333,9719.275   ,11000.38955 ,-0.080015646,151   ,76
V     ,TRAIN   ,10     ,10/31/2002,2110.174545,25.75000048,-0.4375 ,150.6246192     ,38.48294788 ,1.6407375  ,13185.27474,7472.8125  ,5014.25    ,11466.09167,14402.61775 ,-0.079067001,76    ,55
V     ,TRAIN   ,11     ,11/30/2002,2112.019097,26.32499981,-0.725  ,79.62108191     ,53.46153846 ,1.871666667,13185.27474,7680.097222,4775.277778,11387.97639,14854.475   ,-0.078212631,55    ,66
V     ,TRAIN   ,1      ,1/31/2003 ,2116.169338,26.42499972,-0.3875 ,6.123256878     ,8.403225808 ,1.424775   ,13185.27474,6018.104167,3950.395833,9380.7875  ,14629.09462 ,-0.067107047,89    ,63
V     ,TRAIN   ,2      ,2/28/2003 ,2118.013889,26.57499981,-0.55   ,-1              ,-1          ,2.538694792,13185.27474,6549       ,4265.5     ,14495.41389,14719.60492 ,-0.075365421,63    ,56
V     ,TRAIN   ,3      ,3/31/2003 ,2120.089009,27.2       ,-0.22   ,-1              ,-1          ,5.063261667,13185.27474,6574.25    ,4401.566667,13705.64778,14772.86527 ,-0.074354643,56    ,39
V     ,TRAIN   ,4      ,4/30/2003 ,2122.16413 ,27.25      ,-0.175  ,7.22238625      ,33.48958333 ,5.950570833,13185.27474,6876.479167,4644.041667,15354.88333,14809.91192 ,-0.073331578,39    ,62
V     ,TRAIN   ,6      ,6/30/2003 ,2126.083801,25.84000015,-0.24   ,4.8941219       ,30.08646616 ,3.824706667,13185.27474,7197.416667,5167.216667,14820.79833,12701.36221 ,-0.071363809,297   ,471
V     ,TRAIN   ,7      ,7/31/2003 ,2128.158922,25.82499981,0.225   ,4.085034545     ,25.00724638 ,3.2774125  ,13185.27474,7741.541667,5715.875   ,12844.35417,14515.28151 ,-0.070304164,471   ,555
V     ,TRAIN   ,8      ,8/31/2003 ,2130.234042,25.09999962,0.02    ,8.36340158      ,38.99189189 ,0.362475   ,13185.27474,6765.366667,5065.15    ,10371.98333,8524.265152 ,-0.069231491,555   ,328
V     ,TRAIN   ,9      ,9/30/2003 ,2132.309163,24.94999981,-0.0625 ,25.59036716     ,67.76515151 ,1.58854375 ,13185.27474,7928.854167,5500.291667,12122.80903,10653.30791 ,-0.068146767,328   ,242
V     ,TRAIN   ,11     ,11/30/2003,2136.228834,25.37999954,0.26    ,10.38946372     ,55.16327561 ,1.313788333,13185.27474,7104.383333,4843.05    ,14070.97722,14810.15971 ,-0.066063215,234   ,194
V     ,TRAIN   ,12     ,12/31/2003,2138.303955,25.5250001 ,0.2     ,-1              ,-1          ,2.319448958,13185.27474,5842.3125  ,3505.208333,8933.9375  ,9239.84264  ,-0.064942622,194   ,135
V     ,TRAIN   ,1      ,1/31/2004 ,2140.148506,25.82500028,-0.3625 ,2.090554933     ,8.681818183 ,3.942441667,13185.27474,6362.694444,4111.708333,10728.12708,14676.96493 ,-0.097857244,135   ,96
V     ,TRAIN   ,2      ,2/29/2004 ,2142.223626,26.3800003 ,0.88    ,1.881387278     ,5.670588236 ,3.675585833,13185.27474,7103.711111,4558.483333,13601.41389,13657.55434 ,-0.062791719,96    ,83
V     ,TRAIN   ,4      ,4/30/2004 ,2146.143298,27.39999962,-0.1875 ,3.617140467     ,21          ,3.621111458,13185.27474,7062.229167,5146.444444,14656.4121 ,14883.55475 ,-0.06059766 ,66    ,87
V     ,TRAIN   ,5      ,5/31/2004 ,2148.218418,26.80000038,0.28    ,1.669922147     ,12.3971831  ,3.585351667,13185.27474,7012.416667,4634.183333,12832.65278,12965.33332 ,-0.059418216,87    ,166
V     ,TRAIN   ,6      ,6/30/2004 ,2150.293539,26.42500019,-0.6875 ,10.65215243     ,77.35136128 ,2.748111458,13185.27474,6564.895833,4799.958333,10966.24306,11924.04119 ,-0.058227142,166   ,173
V     ,TRAIN   ,7      ,7/31/2004 ,2152.13809 ,25.42500019,-0.425  ,5.415088667     ,9.597222223 ,1.186076042,13185.27474,6000.520833,3920.541667,8318.140278,10663.28733 ,-0.057158113,173   ,173
V     ,TRAIN   ,9      ,9/30/2004 ,2156.288331,25.09999991,-0.225  ,16.85089393     ,62.21869277 ,0.924664583,13185.27474,7211.6875  ,5165.6875  ,12704.68889,14963.70419 ,-0.054718233,98    ,53
V     ,TRAIN   ,10     ,10/31/2004,2158.363451,25.32000008,-0.34   ,13.0939783      ,59.96666667 ,2.788105833,13185.27474,6832.066667,4599.266667,13133.95833,13812.74014 ,-0.053480226,53    ,44
V     ,TRAIN   ,11     ,11/30/2004,2160.438572,25.44999981,-0.7375 ,6.68678957      ,31.34782609 ,0.906634375,13185.27474,5441.479167,3974.4375  ,10121.21875,12963.97613 ,-0.052230826,44    ,28
V     ,TRAIN   ,12     ,12/31/2004,2162.283123,25.75      ,-0.3875 ,15.85260926     ,36.32221573 ,4.0827375  ,13185.27474,7023.729167,4423.020833,10660.87361,14074.72747 ,-0.051110161,28    ,47
V     ,TRAIN   ,2      ,2/28/2005 ,2166.433364,26.19999981,-1.825  ,-1              ,-1          ,4.841846875,13185.27474,6861.020833,4765.416667,13394.03333,14739.69085 ,-0.048554813,32    ,18
V     ,TRAIN   ,3      ,3/31/2005 ,2168.277915,26.875     ,-0.0375 ,1.775555734     ,11.0882353  ,1.668147917,13185.27474,7416.5     ,5375.583333,15207.20833,14779.56662 ,-0.047404139,18    ,19
V     ,TRAIN   ,4      ,4/30/2005 ,2170.122467,27.59999991,-0.675  ,2.175030972     ,15.93269231 ,1.97783125 ,13185.27474,7111.75    ,4944.375   ,15294.50486,14805.6024  ,-0.046244306,19    ,23
V     ,TRAIN   ,5      ,5/31/2005 ,2172.197587,27.66000023,-0.32   ,-1              ,-1          ,0.815281667,13185.27474,6602.066667,4561.383333,13412.05667,13469.81796 ,-0.044928377,23    ,65
V     ,TRAIN   ,7      ,7/31/2005 ,2176.347828,26.07999992,5.55E-18,9.785866158     ,29.25222875 ,1.1700075  ,13185.27474,6494.85    ,4641.583333,7801.533333,10124.52384 ,-0.042262508,48    ,79
V     ,TRAIN   ,8      ,8/31/2005 ,2178.422948,25.25000048,-0.0375 ,17.25470763     ,63.6910636  ,0.293671875,13185.27474,6537.083333,5200.020833,9650.131945,7561.595858 ,-0.040912665,79    ,37
V     ,TRAIN   ,9      ,9/30/2005 ,2180.267499,24.625     ,0.7     ,15.81471042     ,65.51662234 ,3.412961458,13185.27474,7082.729167,5257.020833,9580.75    ,9414.257639 ,-0.03970309 ,37    ,14
V     ,TRAIN   ,10     ,10/31/2005,2182.34262 ,24.6800003 ,0.64    ,21.67946967     ,69.96132376 ,1.023683333,13185.27474,7363.983333,4988.65    ,11345.82778,13387.09439 ,-0.03833144 ,14    ,26
V     ,TRAIN   ,12     ,12/31/2005,2186.262291,24.1500001 ,0.6375  ,2.717001547     ,7.5         ,5.556998958,13185.27474,5332.5     ,3493.75    ,5039.784722,6740.0125   ,-0.03571049 ,7     ,7
V     ,TRAIN   ,1      ,1/31/2006 ,2188.337412,24.92000008,1.06    ,-1              ,-1          ,4.246805   ,13231.64466,5731.966667,3799.883333,9571.243333,13291.57877 ,-0.035320015,7     ,8
V     ,TRAIN   ,2      ,2/28/2006 ,2190.412532,25.99999952,0.7375  ,-1              ,-1          ,4.319970833,13335.97738,7649.534722,5228.618056,11950.27708,12855.18584 ,-0.032891771,8     ,12
V     ,TRAIN   ,3      ,3/31/2006 ,2192.257084,26.45000028,1.5375  ,3.067272845     ,6.984375    ,2.559710417,13428.71777,7274.881944,4927.486111,14046.18472,14845.30783 ,-0.031624789,12    ,7
VI    ,TRAIN   ,1      ,1/31/2001 ,658.3176064,24.9000001 ,1.2625  ,-1              ,-1          ,1.80128125 ,12529.30013,6077.166667,3736.375   ,13881.69444,13694.0714  ,-0.095659922,2     ,4
VI    ,TRAIN   ,2      ,2/28/2001 ,658.9501202,25.87499953,1.4     ,-1              ,-1          ,3.425908333,12529.30013,6010.777778,4330.513889,10304.51111,13536.34103 ,-0.095047958,4     ,2
VI    ,TRAIN   ,3      ,3/31/2001 ,659.5826341,27.10000038,0.6375  ,-1              ,-1          ,2.472977083,12529.30013,6779.763889,4945.819445,14027.94663,14829.70833 ,-0.094424956,2     ,10
VI    ,TRAIN   ,4      ,4/30/2001 ,660.2942122,27.52000046,-0.08   ,-1              ,-1          ,1.60014    ,12529.30013,6467.833333,4813.366667,15476.32667,14748.66453 ,-0.09371067 ,10    ,15
VI    ,TRAIN   ,6      ,6/30/2001 ,661.6383042,26.5       ,0.1125  ,-1              ,-1          ,2.000716667,12529.30013,6148.125   ,4282.416667,10093.96667,6183.392858 ,-0.092324385,78    ,282
VI    ,TRAIN   ,7      ,7/31/2001 ,662.3498822,25.54000015,-0.28   ,-1              ,-1          ,0.462711667,12529.30013,7256.066667,4953.633333,15565.09545,10330.22963 ,-0.091570151,282   ,266
VI    ,TRAIN   ,8      ,8/31/2001 ,663.0614603,24.82500028,-0.175  ,-1              ,-1          ,0.687252083,12529.30013,6022.416667,4158.916667,15282.8625 ,0           ,-0.090802694,266   ,69
VI    ,TRAIN   ,9      ,9/30/2001 ,663.7730384,24.27999992,0.12    ,-1              ,-1          ,0.124205   ,12529.30013,6868.8     ,5153.966667,13547.05873,12119.78889 ,-0.090021049,69    ,9
VI    ,TRAIN   ,11     ,11/30/2001,665.1171304,24.34999943,0.1375  ,-1              ,-1          ,1.438275   ,12529.30013,6304.416667,4515.847222,10259.22917,13595.29167 ,-0.088508188,2     ,6
VI    ,TRAIN   ,12     ,12/31/2001,665.8287085,24.55999985,-0.32   ,3.704398332     ,11.02845745 ,2.840786667,12529.30013,7075.1     ,4849.022222,15177.68667,10814.14417 ,-0.087687304,6     ,36
VI    ,TRAIN   ,1      ,1/31/2002 ,666.5402866,25.02499962,0.6625  ,-1              ,-1          ,0.969270833,12529.30013,6531.833333,3971.791667,15212.99583,13506.56194 ,-0.087570089,36    ,12
VI    ,TRAIN   ,2      ,2/28/2002 ,667.1728004,26.0250001 ,0.6125  ,-1              ,-1          ,4.108370833,12529.30013,5696       ,3661.333333,14025.51706,14807.76544 ,-0.086100716,12    ,5
VI    ,TRAIN   ,4      ,4/30/2002 ,668.5959566,27.57499981,-0.3625 ,-1              ,-1          ,2.845875   ,12529.30013,6139.5     ,4070       ,14142.95   ,15070.18011 ,-0.084368467,12    ,17
VI    ,TRAIN   ,5      ,5/31/2002 ,669.2284705,27.25      ,-0.575  ,7.833605473     ,23.45       ,2.8353375  ,12529.30013,5758.625   ,4188.916667,14142.66035,15137.51168 ,-0.083581491,17    ,131
VI    ,TRAIN   ,6      ,6/30/2002 ,669.9400486,27.13999977,-0.32   ,10.90810881     ,31.54166667 ,3.191466667,12529.30013,6001.5     ,4470.266667,15182.87913,12088.44317 ,-0.082683391,131   ,523
VI    ,TRAIN   ,7      ,7/31/2002 ,670.6516267,26.1500001 ,-0.51875,19.92187588     ,61.5497489  ,0.843375   ,12529.30013,7566.125   ,5411.208333,15372.99157,13719.20833 ,-0.081772585,523   ,348
VI    ,TRAIN   ,9      ,9/30/2002 ,671.9957186,25.54000015,-0.52   ,18.66118621     ,42.86078947 ,1.44125    ,12529.30013,7036.533333,4817.8     ,14213.38889,5974.289091 ,-0.080015646,114   ,57
VI    ,TRAIN   ,10     ,10/31/2002,672.7072967,25.75000047,-0.4375 ,150.9213013     ,38.48294788 ,0.918110417,12529.30013,7270.583333,5216       ,15511.17699,13646.88889 ,-0.079067001,57    ,41
VI    ,TRAIN   ,11     ,11/30/2002,673.3398106,26.32499981,-0.725  ,80.70577241     ,53.46153846 ,1.593079167,12529.30013,6829.013889,5004.472222,11437.31111,13724.49001 ,-0.078212631,41    ,25
VI    ,TRAIN   ,12     ,12/31/2002,674.0513887,26.45999985,-0.74   ,11.58566432     ,31.10289856 ,0.579345   ,12529.30013,7127.055556,5016.988889,15204.13884,14830.45045 ,-0.077238993,25    ,48
